Iteracion 1:
Poblacion:
Seleccion de padres: [(39, 47, [146, 122, 740, 321, 260, 221, 542, 79, 816, 697, 64, 609, 557, 831, 49, 184, 686, 612, 406, 498, 162, 559, 12, 399, 86, 375, 174, 647, 581, 67, 185, 233, 339, 14, 622, 124, 437, 842, 884, 543, 638, 343, 571, 99, 685, 773, 602]), (29, 34, [224, 415, 422, 548, 135, 744, 105, 90, 246, 555, 18, 652, 818, 44, 448, 864, 434, 882, 353, 755, 335, 742, 7, 492, 748, 416, 695, 640, 898, 859, 482, 343, 348, 655]), (7, 23, [555, 611, 837, 231, 503, 847, 566, 685, 353, 214, 21, 606, 31, 502, 725, 722, 749, 732, 185, 526, 415, 113, 357]), (14, 13, [860, 236, 193, 536, 456, 764, 272, 802, 196, 600, 314, 267, 621]), (8, 15, [806, 672, 137, 793, 262, 804, 643, 559, 78, 167, 867, 460, 201, 303, 401]), (37, 23, [505, 142, 735, 871, 405, 526, 653, 75, 662, 339, 595, 477, 446, 19, 836, 335, 567, 575, 498, 829, 279, 227, 458]), (8, 5, [623, 339, 505, 512, 99]), (20, 12, [444, 210, 321, 599, 131, 816, 414, 479, 128, 157, 122, 13]), (31, 3, [600, 673, 246]), (24, 8, [731, 877, 666, 831, 819, 481, 383, 408]), (19, 4, [735, 30, 118, 419]), (32, 13, [578, 414, 718, 31, 244, 164, 143, 707, 818, 640, 529, 524, 70]), (8, 18, [255, 762, 493, 241, 76, 193, 511, 26, 498, 716, 5, 857, 388, 17, 129, 785, 688, 573]), (34, 45, [499, 241, 863, 206, 596, 642, 429, 624, 44, 458, 854, 13, 120, 58, 843, 171, 164, 808, 809, 605, 657, 481, 500, 163, 551, 536, 705, 576, 615, 110, 33, 665, 209, 625, 274, 503, 693, 177, 296, 723, 806, 14, 685, 387, 16]), (2, 21, [150, 697, 162, 488, 339, 206, 295, 342, 153, 304, 66, 180, 105, 734, 305, 798, 494, 881, 656, 849, 620]), (6, 33, [150, 443, 800, 245, 739, 482, 74, 830, 231, 599, 782, 173, 637, 435, 273, 377, 866, 167, 675, 335, 851, 133, 12, 630, 232, 677, 375, 734, 19, 725, 289, 348, 741]), (14, 18, [369, 688, 779, 465, 222, 686, 625, 807, 866, 208, 829, 81, 351, 15, 313, 663, 890, 576]), (3, 3, [618, 412, 50]), (19, 41, [53, 806, 388, 343, 4, 180, 523, 514, 329, 850, 859, 858, 495, 420, 92, 392, 546, 264, 508, 36, 896, 275, 326, 831, 759, 884, 848, 422, 456, 138, 347, 670, 757, 570, 419, 668, 103, 211, 739, 471, 190]), (37, 8, [596, 336, 882, 420, 68, 801, 702, 650]), (12, 21, [254, 595, 359, 882, 396, 578, 858, 178, 373, 771, 355, 580, 175, 871, 817, 703, 216, 361, 462, 426, 238]), (27, 8, [659, 541, 508, 415, 865, 372, 487, 148]), (39, 6, [177, 890, 85, 738, 897, 513]), (18, 25, [15, 328, 853, 785, 221, 562, 779, 238, 631, 418, 710, 215, 263, 714, 2, 775, 59, 179, 761, 71, 636, 83, 494, 637, 517]), (15, 3, [233, 849, 899]), (40, 8, [863, 496, 652, 31, 575, 130, 159, 158]), (31, 31, [537, 154, 508, 390, 27, 2, 888, 405, 23, 881, 45, 627, 771, 140, 464, 174, 78, 624, 218, 870, 839, 208, 657, 254, 482, 345, 436, 514, 340, 325, 754]), (13, 14, [852, 567, 688, 880, 712, 605, 675, 317, 574, 575, 79, 103, 44, 280]), (27, 11, [100, 172, 320, 849, 666, 596, 773, 674, 211, 71, 536]), (8, 15, [806, 672, 137, 793, 262, 804, 643, 559, 78, 167, 867, 460, 201, 303, 401]), (25, 15, [195, 336, 417, 22, 331, 51, 263, 670, 819, 338, 467, 813, 558, 33, 377]), (28, 11, [565, 205, 22, 447, 299, 619, 777, 845, 328, 875, 774]), (22, 40, [292, 100, 323, 57, 89, 98, 621, 287, 530, 158, 572, 205, 637, 620, 83, 117, 722, 635, 732, 701, 555, 899, 498, 30, 526, 521, 518, 630, 493, 545, 553, 557, 400, 671, 643, 351, 649, 615, 52, 8]), (16, 6, [776, 677, 665, 63, 775, 409]), (24, 14, [817, 394, 532, 706, 682, 789, 731, 892, 774, 113, 702, 278, 890, 435]), (1, 26, [362, 369, 829, 887, 277, 844, 91, 383, 719, 253, 78, 501, 177, 518, 72, 222, 633, 390, 330, 57, 12, 691, 823, 237, 436, 842]), (13, 15, [187, 419, 359, 366, 637, 721, 154, 864, 694, 451, 541, 660, 503, 555, 523]), (30, 22, [559, 380, 104, 394, 259, 61, 600, 874, 193, 773, 73, 564, 201, 384, 89, 612, 13, 270, 633, 635, 793, 87]), (9, 6, [363, 482, 45, 619, 373, 385]), (21, 12, [521, 283, 736, 573, 49, 799, 173, 740, 205, 699, 554, 175])] y [(39, 47, [146, 122, 740, 321, 260, 221, 542, 79, 816, 697, 64, 609, 557, 831, 49, 184, 686, 612, 406, 498, 162, 559, 12, 399, 86, 375, 174, 647, 581, 67, 185, 233, 339, 14, 622, 124, 437, 842, 884, 543, 638, 343, 571, 99, 685, 773, 602]), (29, 34, [224, 415, 422, 548, 135, 744, 105, 90, 246, 555, 18, 652, 818, 44, 448, 864, 434, 882, 353, 755, 335, 742, 7, 492, 748, 416, 695, 640, 898, 859, 482, 343, 348, 655]), (7, 23, [555, 611, 837, 231, 503, 847, 566, 685, 353, 214, 21, 606, 31, 502, 725, 722, 749, 732, 185, 526, 415, 113, 357]), (14, 13, [860, 236, 193, 536, 456, 764, 272, 802, 196, 600, 314, 267, 621]), (8, 15, [806, 672, 137, 793, 262, 804, 643, 559, 78, 167, 867, 460, 201, 303, 401]), (37, 23, [505, 142, 735, 871, 405, 526, 653, 75, 662, 339, 595, 477, 446, 19, 836, 335, 567, 575, 498, 829, 279, 227, 458]), (8, 5, [623, 339, 505, 512, 99]), (20, 12, [444, 210, 321, 599, 131, 816, 414, 479, 128, 157, 122, 13]), (31, 3, [600, 673, 246]), (24, 8, [731, 877, 666, 831, 819, 481, 383, 408]), (19, 4, [735, 30, 118, 419]), (32, 13, [578, 414, 718, 31, 244, 164, 143, 707, 818, 640, 529, 524, 70]), (8, 18, [255, 762, 493, 241, 76, 193, 511, 26, 498, 716, 5, 857, 388, 17, 129, 785, 688, 573]), (34, 45, [499, 241, 863, 206, 596, 642, 429, 624, 44, 458, 854, 13, 120, 58, 843, 171, 164, 808, 809, 605, 657, 481, 500, 163, 551, 536, 705, 576, 615, 110, 33, 665, 209, 625, 274, 503, 693, 177, 296, 723, 806, 14, 685, 387, 16]), (2, 21, [150, 697, 162, 488, 339, 206, 295, 342, 153, 304, 66, 180, 105, 734, 305, 798, 494, 881, 656, 849, 620]), (6, 33, [150, 443, 800, 245, 739, 482, 74, 830, 231, 599, 782, 173, 637, 435, 273, 377, 866, 167, 675, 335, 851, 133, 12, 630, 232, 677, 375, 734, 19, 725, 289, 348, 741]), (14, 18, [369, 688, 779, 465, 222, 686, 625, 807, 866, 208, 829, 81, 351, 15, 313, 663, 890, 576]), (3, 3, [618, 412, 50]), (19, 41, [53, 806, 388, 343, 4, 180, 523, 514, 329, 850, 859, 858, 495, 420, 92, 392, 546, 264, 508, 36, 896, 275, 326, 831, 759, 884, 848, 422, 456, 138, 347, 670, 757, 570, 419, 668, 103, 211, 739, 471, 190]), (37, 8, [596, 336, 882, 420, 68, 801, 702, 650]), (12, 21, [254, 595, 359, 882, 396, 578, 858, 178, 373, 771, 355, 580, 175, 871, 817, 703, 216, 361, 462, 426, 238]), (27, 8, [659, 541, 508, 415, 865, 372, 487, 148]), (39, 6, [177, 890, 85, 738, 897, 513]), (18, 25, [15, 328, 853, 785, 221, 562, 779, 238, 631, 418, 710, 215, 263, 714, 2, 775, 59, 179, 761, 71, 636, 83, 494, 637, 517]), (15, 3, [233, 849, 899]), (40, 8, [863, 496, 652, 31, 575, 130, 159, 158]), (31, 31, [537, 154, 508, 390, 27, 2, 888, 405, 23, 881, 45, 627, 771, 140, 464, 174, 78, 624, 218, 870, 839, 208, 657, 254, 482, 345, 436, 514, 340, 325, 754]), (13, 14, [852, 567, 688, 880, 712, 605, 675, 317, 574, 575, 79, 103, 44, 280]), (27, 11, [100, 172, 320, 849, 666, 596, 773, 674, 211, 71, 536]), (8, 15, [806, 672, 137, 793, 262, 804, 643, 559, 78, 167, 867, 460, 201, 303, 401]), (25, 15, [195, 336, 417, 22, 331, 51, 263, 670, 819, 338, 467, 813, 558, 33, 377]), (28, 11, [565, 205, 22, 447, 299, 619, 777, 845, 328, 875, 774]), (22, 40, [292, 100, 323, 57, 89, 98, 621, 287, 530, 158, 572, 205, 637, 620, 83, 117, 722, 635, 732, 701, 555, 899, 498, 30, 526, 521, 518, 630, 493, 545, 553, 557, 400, 671, 643, 351, 649, 615, 52, 8]), (16, 6, [776, 677, 665, 63, 775, 409]), (24, 14, [817, 394, 532, 706, 682, 789, 731, 892, 774, 113, 702, 278, 890, 435]), (1, 26, [362, 369, 829, 887, 277, 844, 91, 383, 719, 253, 78, 501, 177, 518, 72, 222, 633, 390, 330, 57, 12, 691, 823, 237, 436, 842]), (13, 15, [187, 419, 359, 366, 637, 721, 154, 864, 694, 451, 541, 660, 503, 555, 523]), (30, 22, [559, 380, 104, 394, 259, 61, 600, 874, 193, 773, 73, 564, 201, 384, 89, 612, 13, 270, 633, 635, 793, 87]), (9, 6, [363, 482, 45, 619, 373, 385]), (21, 12, [521, 283, 736, 573, 49, 799, 173, 740, 205, 699, 554, 175])]
Cruzamiento y mutacion: [(39, 47, [146, 122, 740, 321, 260, 221, 542, 79, 816, 697, 64, 609, 557, 831, 49, 184, 686, 612, 406, 498, 162, 559, 12, 399, 86, 375, 174, 647, 581, 67, 185, 233, 339, 14, 622, 124, 437, 842, 884, 543, 638, 343, 571, 99, 685, 773, 602]), (29, 34, [224, 415, 422, 548, 135, 744, 105, 90, 246, 555, 18, 652, 818, 44, 448, 864, 434, 882, 353, 755, 335, 742, 7, 492, 748, 416, 695, 640, 898, 859, 482, 343, 348, 655]), (7, 23, [555, 611, 837, 231, 503, 847, 566, 685, 353, 214, 21, 606, 31, 502, 725, 722, 749, 732, 185, 526, 415, 113, 357]), (14, 13, [860, 236, 193, 536, 456, 764, 272, 802, 196, 600, 314, 267, 621]), (8, 15, [806, 672, 137, 793, 262, 804, 643, 559, 78, 167, 867, 460, 201, 303, 401]), (37, 23, [505, 142, 735, 871, 405, 526, 653, 75, 662, 339, 595, 477, 446, 19, 836, 335, 567, 575, 498, 829, 279, 227, 458]), (8, 5, [623, 339, 505, 512, 99]), (20, 12, [444, 210, 321, 599, 131, 816, 414, 479, 128, 157, 122, 13]), (31, 3, [600, 673, 246]), (24, 8, [731, 877, 666, 831, 819, 481, 383, 408]), (19, 4, [735, 30, 118, 419]), (32, 13, [578, 414, 718, 31, 244, 164, 143, 707, 818, 640, 529, 524, 70]), (8, 18, [255, 762, 493, 241, 76, 193, 511, 26, 498, 716, 5, 857, 388, 17, 129, 785, 688, 573]), (34, 45, [499, 241, 863, 206, 596, 642, 429, 624, 44, 458, 854, 13, 120, 58, 843, 171, 164, 808, 809, 605, 657, 481, 500, 163, 551, 536, 705, 576, 615, 110, 33, 665, 209, 625, 274, 503, 693, 177, 296, 723, 806, 14, 685, 387, 16]), (2, 21, [150, 697, 162, 488, 339, 206, 295, 342, 153, 304, 66, 180, 105, 734, 305, 798, 494, 881, 656, 849, 620]), (6, 33, [150, 443, 800, 245, 739, 482, 74, 830, 231, 599, 782, 173, 637, 435, 273, 377, 866, 167, 675, 335, 851, 133, 12, 630, 232, 677, 375, 734, 19, 725, 289, 348, 741]), (14, 18, [369, 688, 779, 465, 222, 686, 625, 807, 866, 208, 829, 81, 351, 15, 313, 663, 890, 576]), (3, 3, [618, 412, 50]), (19, 41, [53, 806, 388, 343, 4, 180, 523, 514, 329, 850, 859, 858, 495, 420, 92, 392, 546, 264, 508, 36, 896, 275, 326, 831, 759, 884, 848, 422, 456, 138, 347, 670, 757, 570, 419, 668, 103, 211, 739, 471, 190]), (37, 8, [596, 336, 882, 420, 68, 801, 702, 650]), (12, 21, [254, 595, 359, 882, 396, 578, 858, 178, 373, 771, 355, 580, 175, 871, 817, 703, 216, 361, 462, 426, 238]), (27, 8, [659, 541, 508, 415, 865, 372, 487, 148]), (39, 6, [177, 890, 85, 738, 897, 513]), (18, 25, [15, 328, 853, 785, 221, 562, 779, 238, 631, 418, 710, 215, 263, 714, 2, 775, 59, 179, 761, 71, 636, 83, 494, 637, 517]), (15, 3, [233, 849, 899]), (40, 8, [863, 496, 652, 31, 575, 130, 159, 158]), (31, 31, [537, 154, 508, 390, 27, 2, 888, 405, 23, 881, 45, 627, 771, 140, 464, 174, 78, 624, 218, 870, 839, 208, 657, 254, 482, 345, 436, 514, 340, 325, 754]), (13, 14, [852, 567, 688, 880, 712, 605, 675, 317, 574, 575, 79, 103, 44, 280]), (27, 11, [100, 172, 320, 849, 666, 596, 773, 674, 211, 71, 536]), (8, 15, [806, 672, 137, 793, 262, 804, 643, 559, 78, 167, 867, 460, 201, 303, 401]), (25, 15, [195, 336, 417, 22, 331, 51, 263, 670, 819, 338, 467, 813, 558, 33, 377]), (28, 11, [565, 205, 22, 447, 299, 619, 777, 845, 328, 875, 774]), (22, 40, [292, 100, 323, 57, 89, 98, 621, 287, 530, 158, 572, 205, 637, 620, 83, 117, 722, 635, 732, 701, 555, 899, 498, 30, 526, 521, 518, 630, 493, 545, 553, 557, 400, 671, 643, 351, 649, 615, 52, 8]), (16, 6, [776, 677, 665, 63, 775, 409]), (24, 14, [817, 394, 532, 706, 682, 789, 731, 892, 774, 113, 702, 278, 890, 435]), (1, 26, [362, 369, 829, 887, 277, 844, 91, 383, 719, 253, 78, 501, 177, 518, 72, 222, 633, 390, 330, 57, 12, 691, 823, 237, 436, 842]), (13, 15, [187, 419, 359, 366, 637, 721, 154, 864, 694, 451, 541, 660, 503, 555, 523]), (30, 22, [559, 380, 104, 394, 259, 61, 600, 874, 193, 773, 73, 564, 201, 384, 89, 612, 13, 270, 633, 635, 793, 87]), (9, 6, [363, 482, 45, 619, 373, 385]), (21, 12, [521, 283, 736, 573, 49, 799, 173, 740, 205, 699, 554, 175])] y [(39, 47, [146, 122, 740, 321, 260, 221, 542, 79, 816, 697, 64, 609, 557, 831, 49, 184, 686, 612, 406, 498, 162, 559, 12, 399, 86, 375, 174, 647, 581, 67, 185, 233, 339, 14, 622, 124, 437, 842, 884, 543, 638, 343, 571, 99, 685, 773, 602]), (29, 34, [224, 415, 422, 548, 135, 744, 105, 90, 246, 555, 18, 652, 818, 44, 448, 864, 434, 882, 353, 755, 335, 742, 7, 492, 748, 416, 695, 640, 898, 859, 482, 343, 348, 655]), (7, 23, [555, 611, 837, 231, 503, 847, 566, 685, 353, 214, 21, 606, 31, 502, 725, 722, 749, 732, 185, 526, 415, 113, 357]), (14, 13, [860, 236, 193, 536, 456, 764, 272, 802, 196, 600, 314, 267, 621]), (8, 15, [806, 672, 137, 793, 262, 804, 643, 559, 78, 167, 867, 460, 201, 303, 401]), (37, 23, [505, 142, 735, 871, 405, 526, 653, 75, 662, 339, 595, 477, 446, 19, 836, 335, 567, 575, 498, 829, 279, 227, 458]), (8, 5, [623, 339, 505, 512, 99]), (20, 12, [444, 210, 321, 599, 131, 816, 414, 479, 128, 157, 122, 13]), (31, 3, [600, 673, 246]), (24, 8, [731, 877, 666, 831, 819, 481, 383, 408]), (19, 4, [735, 30, 118, 419]), (32, 13, [578, 414, 718, 31, 244, 164, 143, 707, 818, 640, 529, 524, 70]), (8, 18, [255, 762, 493, 241, 76, 193, 511, 26, 498, 716, 5, 857, 388, 17, 129, 785, 688, 573]), (34, 45, [499, 241, 863, 206, 596, 642, 429, 624, 44, 458, 854, 13, 120, 58, 843, 171, 164, 808, 809, 605, 657, 481, 500, 163, 551, 536, 705, 576, 615, 110, 33, 665, 209, 625, 274, 503, 693, 177, 296, 723, 806, 14, 685, 387, 16]), (2, 21, [150, 697, 162, 488, 339, 206, 295, 342, 153, 304, 66, 180, 105, 734, 305, 798, 494, 881, 656, 849, 620]), (6, 33, [150, 443, 800, 245, 739, 482, 74, 830, 231, 599, 782, 173, 637, 435, 273, 377, 866, 167, 675, 335, 851, 133, 12, 630, 232, 677, 375, 734, 19, 725, 289, 348, 741]), (14, 18, [369, 688, 779, 465, 222, 686, 625, 807, 866, 208, 829, 81, 351, 15, 313, 663, 890, 576]), (3, 3, [618, 412, 50]), (19, 41, [53, 806, 388, 343, 4, 180, 523, 514, 329, 850, 859, 858, 495, 420, 92, 392, 546, 264, 508, 36, 896, 275, 326, 831, 759, 884, 848, 422, 456, 138, 347, 670, 757, 570, 419, 668, 103, 211, 739, 471, 190]), (37, 8, [596, 336, 882, 420, 68, 801, 702, 650]), (12, 21, [254, 595, 359, 882, 396, 578, 858, 178, 373, 771, 355, 580, 175, 871, 817, 703, 216, 361, 462, 426, 238]), (27, 8, [659, 541, 508, 415, 865, 372, 487, 148]), (39, 6, [177, 890, 85, 738, 897, 513]), (18, 25, [15, 328, 853, 785, 221, 562, 779, 238, 631, 418, 710, 215, 263, 714, 2, 775, 59, 179, 761, 71, 636, 83, 494, 637, 517]), (15, 3, [233, 849, 899]), (40, 8, [863, 496, 652, 31, 575, 130, 159, 158]), (31, 31, [537, 154, 508, 390, 27, 2, 888, 405, 23, 881, 45, 627, 771, 140, 464, 174, 78, 624, 218, 870, 839, 208, 657, 254, 482, 345, 436, 514, 340, 325, 754]), (13, 14, [852, 567, 688, 880, 712, 605, 675, 317, 574, 575, 79, 103, 44, 280]), (27, 11, [100, 172, 320, 849, 666, 596, 773, 674, 211, 71, 536]), (8, 15, [806, 672, 137, 793, 262, 804, 643, 559, 78, 167, 867, 460, 201, 303, 401]), (25, 15, [195, 336, 417, 22, 331, 51, 263, 670, 819, 338, 467, 813, 558, 33, 377]), (28, 11, [565, 205, 22, 447, 299, 619, 777, 845, 328, 875, 774]), (22, 40, [292, 100, 323, 57, 89, 98, 621, 287, 530, 158, 572, 205, 637, 620, 83, 117, 722, 635, 732, 701, 555, 899, 498, 30, 526, 521, 518, 630, 493, 545, 553, 557, 400, 671, 643, 351, 649, 615, 52, 8]), (16, 6, [776, 677, 665, 63, 775, 409]), (24, 14, [817, 394, 532, 706, 682, 789, 731, 892, 774, 113, 702, 278, 890, 435]), (1, 26, [362, 369, 829, 887, 277, 844, 91, 383, 719, 253, 78, 501, 177, 518, 72, 222, 633, 390, 330, 57, 12, 691, 823, 237, 436, 842]), (13, 15, [187, 419, 359, 366, 637, 721, 154, 864, 694, 451, 541, 660, 503, 555, 523]), (30, 22, [559, 380, 104, 394, 259, 61, 600, 874, 193, 773, 73, 564, 201, 384, 89, 612, 13, 270, 633, 635, 793, 87]), (9, 6, [363, 482, 45, 619, 373, 385]), (21, 12, [521, 283, 736, 573, 49, 799, 173, 740, 205, 699, 554, 175])]
Iteracion 45:
Poblacion:
Individuo 1: [39, 29, 7, 14, 8, 37, 8, 20, 31, 24, 19, 32, 8, 34, 2, 6, 14, 3, 19, 37, 12, 27, 39, 18, 15, 40, 31, 13, 27, 8, 25, 28, 22, 16, 24, 1, 13, 30, 9, 21] - Fitness: 225066
Individuo 2: [39, 29, 7, 14, 8, 37, 8, 20, 31, 24, 19, 32, 8, 34, 2, 6, 14, 3, 19, 37, 12, 27, 39, 18, 15, 40, 31, 13, 27, 8, 25, 28, 22, 16, 24, 1, 13, 30, 9, 21] - Fitness: 225066
Individuo 3: [39, 29, 7, 14, 8, 37, 8, 20, 31, 24, 19, 32, 8, 34, 2, 6, 14, 3, 19, 37, 12, 27, 39, 18, 15, 40, 31, 13, 27, 8, 25, 28, 22, 16, 24, 1, 13, 30, 9, 21] - Fitness: 225066
Individuo 4: [39, 29, 7, 14, 8, 37, 8, 20, 31, 24, 19, 32, 8, 34, 2, 6, 14, 3, 19, 37, 12, 27, 39, 18, 15, 40, 31, 13, 27, 8, 25, 28, 22, 16, 24, 1, 13, 30, 9, 21] - Fitness: 225066
Individuo 5: [39, 29, 7, 14, 8, 37, 8, 20, 31, 24, 19, 32, 8, 34, 2, 6, 14, 3, 19, 37, 12, 27, 39, 18, 15, 40, 31, 13, 27, 8, 25, 28, 22, 16, 24, 1, 13, 30, 9, 21] - Fitness: 225066
Individuo 6: [39, 29, 7, 14, 8, 37, 8, 20, 31, 24, 19, 32, 8, 34, 2, 6, 14, 3, 19, 37, 12, 27, 39, 18, 15, 40, 31, 13, 27, 8, 25, 28, 22, 16, 24, 1, 13, 30, 9, 21] - Fitness: 225066
Individuo 7: [39, 29, 7, 14, 8, 37, 8, 20, 31, 24, 19, 32, 8, 34, 2, 6, 14, 3, 19, 37, 12, 27, 39, 18, 15, 40, 31, 13, 27, 8, 25, 28, 22, 16, 24, 1, 13, 30, 9, 21] - Fitness: 225066
Individuo 8: [39, 29, 7, 14, 8, 37, 8, 20, 31, 24, 19, 32, 8, 34, 2, 6, 14, 3, 19, 37, 12, 27, 39, 18, 15, 40, 31, 13, 27, 8, 25, 28, 22, 16, 24, 1, 13, 30, 9, 21] - Fitness: 225066
Individuo 9: [39, 29, 7, 14, 8, 37, 8, 20, 31, 24, 19, 32, 8, 34, 2, 6, 14, 3, 19, 37, 12, 27, 39, 18, 15, 40, 31, 13, 27, 8, 25, 28, 22, 16, 24, 1, 13, 30, 9, 21] - Fitness: 225066
Individuo 10: [39, 29, 7, 14, 8, 37, 8, 20, 31, 24, 19, 32, 8, 34, 2, 6, 14, 3, 19, 37, 12, 27, 39, 18, 15, 40, 31, 13, 27, 8, 25, 28, 22, 16, 24, 1, 13, 30, 9, 21] - Fitness: 225066
Individuo 11: [39, 29, 7, 14, 8, 37, 8, 20, 31, 24, 19, 32, 8, 34, 2, 6, 14, 3, 19, 37, 12, 27, 39, 18, 15, 40, 31, 13, 27, 8, 25, 28, 22, 16, 24, 1, 13, 30, 9, 21] - Fitness: 225066
Individuo 12: [39, 29, 7, 14, 8, 37, 8, 20, 31, 24, 19, 32, 8, 34, 2, 6, 14, 3, 19, 37, 12, 27, 39, 18, 15, 40, 31, 13, 27, 8, 25, 28, 22, 16, 24, 1, 13, 30, 9, 21] - Fitness: 225066
Individuo 13: [39, 29, 7, 14, 8, 37, 8, 20, 31, 24, 19, 32, 8, 34, 2, 6, 14, 3, 19, 37, 12, 27, 39, 18, 15, 40, 31, 13, 27, 8, 25, 28, 22, 16, 24, 1, 13, 30, 9, 21] - Fitness: 225066
Individuo 14: [39, 29, 7, 14, 8, 37, 8, 20, 31, 24, 19, 32, 8, 34, 2, 6, 14, 3, 19, 37, 12, 27, 39, 18, 15, 40, 31, 13, 27, 8, 25, 28, 22, 16, 24, 1, 13, 30, 9, 21] - Fitness: 225066
Individuo 15: [39, 29, 7, 14, 8, 37, 8, 20, 31, 24, 19, 32, 8, 34, 2, 6, 14, 3, 19, 37, 12, 27, 39, 18, 15, 40, 31, 13, 27, 8, 25, 28, 22, 16, 24, 1, 13, 30, 9, 21] - Fitness: 225066
Individuo 16: [39, 29, 7, 14, 8, 37, 8, 20, 31, 24, 19, 32, 8, 34, 2, 6, 14, 3, 19, 37, 12, 27, 39, 18, 15, 40, 31, 13, 27, 8, 25, 28, 22, 16, 24, 1, 13, 30, 9, 21] - Fitness: 225066
Individuo 17: [39, 29, 7, 14, 8, 37, 8, 20, 31, 24, 19, 32, 8, 34, 2, 6, 14, 3, 19, 37, 12, 27, 39, 18, 15, 40, 31, 13, 27, 8, 25, 28, 22, 16, 24, 1, 13, 30, 9, 21] - Fitness: 225066
Individuo 18: [39, 29, 7, 14, 8, 37, 8, 20, 31, 24, 19, 32, 8, 34, 2, 6, 14, 3, 19, 37, 12, 27, 39, 18, 15, 40, 31, 13, 27, 8, 25, 28, 22, 16, 24, 1, 13, 30, 9, 21] - Fitness: 225066
Individuo 19: [39, 29, 7, 14, 8, 37, 8, 20, 31, 24, 19, 32, 8, 34, 2, 6, 14, 3, 19, 37, 12, 27, 39, 18, 15, 40, 31, 13, 27, 8, 25, 28, 22, 16, 24, 1, 13, 30, 9, 21] - Fitness: 225066
Individuo 20: [39, 29, 7, 14, 8, 37, 8, 20, 31, 24, 19, 32, 8, 34, 2, 6, 14, 3, 19, 37, 12, 27, 39, 18, 15, 40, 31, 13, 27, 8, 25, 28, 22, 16, 24, 1, 13, 30, 9, 21] - Fitness: 225066
Individuo 21: [39, 29, 7, 14, 8, 37, 8, 20, 31, 24, 19, 32, 8, 34, 2, 6, 14, 3, 19, 37, 12, 27, 39, 18, 15, 40, 31, 13, 27, 8, 25, 28, 22, 16, 24, 1, 13, 30, 9, 21] - Fitness: 225066
Individuo 22: [39, 29, 7, 14, 8, 37, 8, 20, 31, 24, 19, 32, 8, 34, 2, 6, 14, 3, 19, 37, 12, 27, 39, 18, 15, 40, 31, 13, 27, 8, 25, 28, 22, 16, 24, 1, 13, 30, 9, 21] - Fitness: 225066
Individuo 23: [39, 29, 7, 14, 8, 37, 8, 20, 31, 24, 19, 32, 8, 34, 2, 6, 14, 3, 19, 37, 12, 27, 39, 18, 15, 40, 31, 13, 27, 8, 25, 28, 22, 16, 24, 1, 13, 30, 9, 21] - Fitness: 225066
Individuo 24: [39, 29, 7, 14, 8, 37, 8, 20, 31, 24, 19, 32, 8, 34, 2, 6, 14, 3, 19, 37, 12, 27, 39, 18, 15, 40, 31, 13, 27, 8, 25, 28, 22, 16, 24, 1, 13, 30, 9, 21] - Fitness: 225066
Individuo 25: [39, 29, 7, 14, 8, 37, 8, 20, 31, 24, 19, 32, 8, 34, 2, 6, 14, 3, 19, 37, 12, 27, 39, 18, 15, 40, 31, 13, 27, 8, 25, 28, 22, 16, 24, 1, 13, 30, 9, 21] - Fitness: 225066
Individuo 26: [39, 29, 7, 14, 8, 37, 8, 20, 31, 24, 19, 32, 8, 34, 2, 6, 14, 3, 19, 37, 12, 27, 39, 18, 15, 40, 31, 13, 27, 8, 25, 28, 22, 16, 24, 1, 13, 30, 9, 21] - Fitness: 225066
Individuo 27: [39, 29, 7, 14, 8, 37, 8, 20, 31, 24, 19, 32, 8, 34, 2, 6, 14, 3, 19, 37, 12, 27, 39, 18, 15, 40, 31, 13, 27, 8, 25, 28, 22, 16, 24, 1, 13, 30, 9, 21] - Fitness: 225066
Individuo 28: [39, 29, 7, 14, 8, 37, 8, 20, 31, 24, 19, 32, 8, 34, 2, 6, 14, 3, 19, 37, 12, 27, 39, 18, 15, 40, 31, 13, 27, 8, 25, 28, 22, 16, 24, 1, 13, 30, 9, 21] - Fitness: 225066
Individuo 29: [39, 29, 7, 14, 8, 37, 8, 20, 31, 24, 19, 32, 8, 34, 2, 6, 14, 3, 19, 37, 12, 27, 39, 18, 15, 40, 31, 13, 27, 8, 25, 28, 22, 16, 24, 1, 13, 30, 9, 21] - Fitness: 225066
Individuo 30: [39, 29, 7, 14, 8, 37, 8, 20, 31, 24, 19, 32, 8, 34, 2, 6, 14, 3, 19, 37, 12, 27, 39, 18, 15, 40, 31, 13, 27, 8, 25, 28, 22, 16, 24, 1, 13, 30, 9, 21] - Fitness: 225066
Individuo 31: [39, 29, 7, 14, 8, 37, 8, 20, 31, 24, 19, 32, 8, 34, 2, 6, 14, 3, 19, 37, 12, 27, 39, 18, 15, 40, 31, 13, 27, 8, 25, 28, 22, 16, 24, 1, 13, 30, 9, 21] - Fitness: 225066
Individuo 32: [39, 29, 7, 14, 8, 37, 8, 20, 31, 24, 19, 32, 8, 34, 2, 6, 14, 3, 19, 37, 12, 27, 39, 18, 15, 40, 31, 13, 27, 8, 25, 28, 22, 16, 24, 1, 13, 30, 9, 21] - Fitness: 225066
